Time,,pm10_standard,pm25_standard,pm100_standard,P3um,P5um,P10um,P25um,P50um,P100um,Shinyei,Temperature,Humidity
2019-7-22 18:9:19,,3,3,3,735,209,35,0,0,0,0,23.84,54.84
2019-7-22 18:9:27,,3,4,4,726,212,33,2,0,0,0,23.86,54.86
2019-7-22 18:9:34,,3,5,5,708,209,36,4,0,0,0,23.84,54.88
2019-7-22 18:9:40,,3,5,5,729,214,44,4,0,0,0,23.85,54.88
2019-7-22 18:9:45,,4,7,7,753,228,44,4,0,0,0,23.85,54.86
2019-7-22 18:9:53,,3,5,5,699,208,34,2,0,0,0,23.84,54.88
2019-7-22 18:10:0,,3,5,5,738,224,39,0,0,0,0,23.85,54.86
2019-7-22 18:10:6,,4,5,5,765,228,33,2,0,0,0,23.84,54.88
2019-7-22 18:10:11,,2,4,4,732,216,31,2,0,0,0,23.85,54.86
2019-7-22 18:10:16,,4,5,5,765,220,37,2,0,0,0,23.82,54.88
2019-7-22 18:10:24,,4,5,5,762,215,22,2,0,0,0,23.84,54.88
2019-7-22 18:10:31,,3,4,4,681,191,26,2,0,0,0,23.84,54.86
2019-7-22 18:10:36,,4,5,5,723,203,28,2,0,0,0,23.85,54.84
2019-7-22 18:10:44,,4,5,5,750,215,26,2,0,0,0,23.85,54.84
2019-7-22 18:10:52,,4,5,5,789,229,30,2,0,0,0,23.84,54.84
2019-7-22 18:11:0,,4,5,5,768,229,28,0,0,0,0,23.84,54.86
2019-7-22 18:11:8,,4,5,5,759,224,34,2,0,0,0,23.84,54.86
2019-7-22 18:11:14,,4,5,5,693,212,28,2,0,0,0,23.85,54.84
2019-7-22 18:11:20,,3,5,5,654,200,30,2,0,0,0,23.84,54.86
2019-7-22 18:11:28,,3,5,5,666,196,32,2,0,0,0,23.84,54.86
2019-7-22 18:11:34,,3,4,4,675,196,26,0,0,0,0,23.82,54.88
2019-7-22 18:11:41,,3,4,4,675,188,20,0,0,0,0,23.82,54.88
2019-7-22 18:11:49,,4,4,4,684,190,14,0,0,0,0,23.85,54.88
2019-7-22 18:11:56,,3,4,4,660,183,12,0,0,0,0,23.85,54.88
2019-7-22 18:12:2,,3,4,4,687,184,14,0,0,0,0,23.85,54.86
2019-7-22 18:12:10,,4,4,4,732,210,18,0,0,0,0,23.86,54.88
2019-7-22 18:12:15,,4,5,5,816,232,26,0,0,0,0,23.82,54.88
2019-7-22 18:12:22,,4,5,5,867,243,24,0,0,0,0,23.84,54.84
2019-7-22 18:12:28,,4,5,5,852,239,26,0,0,0,0,23.81,54.86
2019-7-22 18:12:36,,4,6,6,900,236,26,2,0,0,0,23.85,54.84
2019-7-22 18:12:43,,4,6,6,870,232,24,4,0,0,0,23.82,54.84
2019-7-22 18:12:50,,4,6,6,837,219,24,4,0,0,0,23.82,54.84
2019-7-22 18:12:56,,4,5,5,822,229,20,4,0,0,0,23.84,54.83
2019-7-22 18:13:2,,4,5,5,795,227,24,2,0,0,0,23.82,54.86
2019-7-22 18:13:7,,4,5,5,792,223,24,0,0,0,0,23.82,54.84
2019-7-22 18:13:15,,4,5,6,765,221,30,4,0,0,0,23.85,54.84
2019-7-22 18:13:21,,4,6,6,840,243,36,4,0,0,0,23.85,54.83
2019-7-22 18:13:28,,4,5,6,822,223,32,4,0,0,0,23.82,54.83
2019-7-22 18:13:33,,4,6,7,798,223,34,6,0,0,0,23.86,54.83
2019-7-22 18:13:40,,4,5,6,846,240,26,2,0,0,0,23.84,54.81
2019-7-22 18:13:45,,4,5,6,789,218,22,2,0,0,0,23.86,54.83
2019-7-22 18:13:53,,4,6,7,816,240,28,2,0,0,0,23.82,54.83
2019-7-22 18:13:59,,4,5,5,780,231,28,0,0,0,0,23.86,54.86
2019-7-22 18:14:5,,4,5,6,786,222,30,2,0,0,0,23.84,54.81
2019-7-22 18:14:12,,4,5,5,738,207,26,2,0,0,0,23.84,54.83
2019-7-22 18:14:17,,3,4,5,690,189,26,2,0,0,0,23.85,54.81
2019-7-22 18:14:24,,3,4,7,756,209,26,6,2,2,0,23.84,54.84
2019-7-22 18:14:30,,4,5,7,795,232,32,6,2,2,0,23.81,54.84
2019-7-22 18:14:37,,4,6,10,921,256,44,8,4,4,0,23.82,54.86
2019-7-22 18:14:44,,4,6,8,894,240,36,6,2,2,0,23.82,54.86
2019-7-22 18:14:53,,4,6,8,861,229,36,8,2,2,0,23.82,54.88
2019-7-22 18:14:59,,4,6,6,837,237,30,4,0,0,0,23.84,54.84
2019-7-22 18:15:6,,4,6,6,831,240,32,4,0,0,0,23.82,54.88
2019-7-22 18:15:12,,4,6,6,843,247,36,4,0,0,0,23.82,54.88
2019-7-22 18:15:19,,4,5,5,831,229,26,2,0,0,0,23.86,54.86
2019-7-22 18:15:27,,5,6,6,891,248,26,2,0,0,0,23.82,54.88
2019-7-22 18:15:34,,5,6,6,930,254,34,2,0,0,0,23.85,54.86
2019-7-22 18:15:40,,4,5,5,858,236,34,0,0,0,0,23.85,54.88
2019-7-22 18:15:47,,4,5,5,915,250,36,0,0,0,0,23.82,54.86
2019-7-22 18:15:53,,3,5,5,828,225,40,0,0,0,0,23.84,54.86
2019-7-22 18:15:58,,3,5,5,810,223,34,0,0,0,0,23.85,54.88
2019-7-22 18:16:5,,4,5,5,867,236,28,0,0,0,0,23.82,54.86
2019-7-22 18:16:11,,4,6,6,876,237,36,0,0,0,0,23.81,54.86
2019-7-22 18:16:18,,3,5,6,816,220,30,2,0,0,0,23.80,54.86
2019-7-22 18:16:24,,3,5,5,780,211,28,2,0,0,0,23.82,54.88
2019-7-22 18:16:31,,3,5,6,744,205,34,4,0,0,0,23.81,54.88
2019-7-22 18:16:37,,3,5,5,723,197,28,4,0,0,0,23.82,54.90
2019-7-22 18:16:43,,3,5,5,717,192,26,2,0,0,0,23.82,54.88
2019-7-22 18:16:49,,3,5,5,747,199,24,2,0,0,0,23.84,54.88
2019-7-22 18:16:55,,3,4,4,720,188,20,0,0,0,0,23.82,54.88
2019-7-22 18:17:2,,3,5,5,645,174,24,4,0,0,0,23.81,54.86
2019-7-22 18:17:7,,3,4,4,660,179,20,4,0,0,0,23.81,54.86
2019-7-22 18:17:15,,4,5,5,765,212,24,4,0,0,0,23.80,54.90
2019-7-22 18:17:23,,4,5,5,732,205,20,4,0,0,0,23.80,54.88
2019-7-22 18:17:29,,3,4,4,744,207,20,2,0,0,0,23.81,54.86
2019-7-22 18:17:34,,4,5,5,756,205,22,2,0,0,0,23.81,54.86
2019-7-22 18:17:41,,3,5,5,669,188,28,6,0,0,0,23.80,54.88
2019-7-22 18:17:49,,2,4,4,717,197,34,4,0,0,0,23.82,54.86
2019-7-22 18:17:57,,3,4,4,738,209,30,4,0,0,0,23.81,54.86
2019-7-22 18:18:5,,3,4,5,711,201,30,4,2,2,0,23.82,54.88
2019-7-22 18:18:12,,3,4,5,765,213,24,2,2,2,0,23.80,54.86
2019-7-22 18:18:18,,3,4,6,711,198,22,4,2,2,0,23.81,54.86
2019-7-22 18:18:25,,4,5,7,744,213,28,6,2,2,0,23.82,54.88
2019-7-22 18:18:30,,4,5,6,753,222,32,4,0,0,0,23.82,54.86
2019-7-22 18:18:38,,3,4,5,768,227,36,4,0,0,0,23.81,54.86
2019-7-22 18:18:43,,4,6,6,774,229,36,4,0,0,0,23.82,54.86
2019-7-22 18:18:51,,4,5,5,771,220,36,2,0,0,0,23.82,54.83
2019-7-22 18:18:58,,3,4,4,708,200,28,2,0,0,0,23.81,54.79
2019-7-22 18:19:4,,3,5,5,741,215,22,2,0,0,0,23.80,54.83
2019-7-22 18:19:12,,4,4,4,708,211,18,0,0,0,0,23.81,54.83
2019-7-22 18:19:20,,4,5,5,723,215,18,0,0,0,0,23.79,54.81
2019-7-22 18:19:27,,4,5,6,744,219,33,2,0,0,0,23.80,54.83
2019-7-22 18:19:33,,3,5,5,699,196,33,2,0,0,0,23.80,54.81
2019-7-22 18:19:40,,4,5,6,837,228,33,4,0,0,0,23.82,54.79
2019-7-22 18:19:48,,4,5,5,807,212,24,2,0,0,0,23.82,54.81
2019-7-22 18:19:55,,4,6,7,846,227,37,6,2,0,0,23.80,54.79
2019-7-22 18:20:4,,4,6,7,879,239,41,4,2,0,0,23.81,54.79
2019-7-22 18:20:9,,4,5,7,855,224,39,4,2,0,0,23.84,54.75
2019-7-22 18:20:17,,3,4,6,861,234,34,6,2,0,0,23.81,54.72
2019-7-22 18:20:24,,5,6,7,936,261,34,4,0,0,0,23.84,54.72
2019-7-22 18:20:30,,4,5,7,909,249,32,4,0,0,0,23.81,54.72
2019-7-22 18:20:37,,4,6,7,852,237,36,6,0,0,0,23.82,54.70
2019-7-22 18:20:43,,4,5,6,825,222,36,4,0,0,0,23.85,54.70
2019-7-22 18:20:50,,3,5,5,720,201,24,4,0,0,0,23.84,54.70
2019-7-22 18:20:57,,4,6,6,816,228,30,4,0,0,0,23.82,54.66
2019-7-22 18:21:6,,4,5,5,834,227,22,2,0,0,0,23.80,54.66
2019-7-22 18:21:11,,4,5,5,834,230,26,2,0,0,0,23.80,54.66
2019-7-22 18:21:19,,3,4,4,705,202,22,0,0,0,0,23.84,54.63
2019-7-22 18:21:25,,3,4,4,648,189,26,2,0,0,0,23.84,54.59
2019-7-22 18:21:33,,3,4,4,675,193,30,2,0,0,0,23.84,54.59
2019-7-22 18:21:39,,2,4,4,615,167,28,4,0,0,0,23.85,54.63
2019-7-22 18:21:45,,3,5,6,684,186,30,6,2,2,0,23.84,54.59
2019-7-22 18:21:52,,4,5,6,738,209,26,4,2,2,0,23.85,54.61
2019-7-22 18:22:0,,4,5,6,762,219,22,4,2,2,0,23.82,54.61
2019-7-22 18:22:8,,4,6,7,861,252,18,4,2,2,0,23.82,54.63
2019-7-22 18:22:16,,3,4,4,810,232,22,2,0,0,0,23.80,54.61
2019-7-22 18:22:23,,4,5,7,810,227,30,4,2,2,0,23.81,54.61
2019-7-22 18:22:30,,4,5,8,822,223,32,6,4,2,0,23.80,54.63
2019-7-22 18:22:33,,3,5,7,804,214,40,4,4,2,0,23.80,54.65
2019-7-22 18:22:42,,3,4,7,714,192,38,4,4,2,0,23.79,54.63
2019-7-22 18:22:49,,3,5,6,741,212,42,2,2,0,0,23.82,54.65
2019-7-22 18:22:57,,4,6,6,735,218,38,2,0,0,0,23.80,54.68
2019-7-22 18:23:5,,4,6,6,759,231,38,2,0,0,0,23.79,54.65
2019-7-22 18:23:11,,5,7,7,834,256,42,2,0,0,0,23.80,54.65
2019-7-22 18:23:18,,5,7,7,903,265,42,2,0,0,0,23.77,54.66
2019-7-22 18:23:25,,3,4,4,783,219,32,0,0,0,0,23.79,54.65
2019-7-22 18:23:33,,3,4,4,789,226,32,0,0,0,0,23.77,54.66
2019-7-22 18:23:39,,2,3,4,726,208,26,2,2,0,0,23.79,54.66
2019-7-22 18:23:46,,3,4,5,600,182,26,2,2,0,0,23.79,54.65
2019-7-22 18:23:54,,3,3,5,561,162,24,2,2,0,0,23.75,54.66
2019-7-22 18:23:59,,2,4,5,582,160,26,4,2,0,0,23.77,54.66
2019-7-22 18:24:4,,2,4,4,549,151,24,2,0,0,0,23.77,54.68
2019-7-22 18:24:12,,3,5,5,648,177,26,4,0,0,0,23.79,54.68
2019-7-22 18:24:17,,3,6,6,690,193,34,6,0,0,0,23.76,54.65
2019-7-22 18:24:23,,3,7,7,726,206,46,8,0,0,0,23.77,54.66
2019-7-22 18:24:30,,4,7,7,888,249,50,6,0,0,0,23.77,54.65
2019-7-22 18:24:36,,5,7,7,927,258,40,4,0,0,0,23.75,54.63
2019-7-22 18:24:42,,4,6,6,966,271,42,2,0,0,0,23.77,54.66
2019-7-22 18:24:48,,5,6,6,963,273,28,2,0,0,0,23.77,54.65
2019-7-22 18:24:54,,4,6,6,897,254,30,2,0,0,0,23.76,54.63
2019-7-22 18:25:3,,3,6,6,777,221,38,2,0,0,0,23.77,54.63
2019-7-22 18:25:9,,3,5,5,705,202,34,2,0,0,0,23.79,54.65
2019-7-22 18:25:15,,2,5,5,699,206,44,2,0,0,0,23.77,54.63
2019-7-22 18:25:20,,3,6,6,666,200,44,2,0,0,0,23.77,54.63
2019-7-22 18:25:27,,4,6,6,765,228,42,2,0,0,0,23.77,54.63
2019-7-22 18:25:33,,4,6,6,786,228,36,2,0,0,0,23.76,54.63
2019-7-22 18:25:40,,4,5,5,780,223,26,0,0,0,0,23.79,54.61
2019-7-22 18:25:46,,4,5,5,753,212,24,2,0,0,0,23.79,54.59
2019-7-22 18:25:53,,3,5,5,708,200,24,2,0,0,0,23.77,54.61
2019-7-22 18:25:58,,3,6,7,708,207,32,6,2,2,0,23.79,54.63
2019-7-22 18:26:6,,3,5,7,693,194,36,6,2,2,0,23.76,54.61
2019-7-22 18:26:14,,3,5,7,705,198,38,4,2,2,0,23.77,54.61
2019-7-22 18:26:22,,3,5,5,666,188,36,2,0,0,0,23.77,54.59
2019-7-22 18:26:28,,3,5,5,747,209,32,0,0,0,0,23.79,54.59
2019-7-22 18:26:35,,4,6,6,840,241,32,0,0,0,0,23.77,54.59
2019-7-22 18:26:42,,4,5,5,840,232,26,0,0,0,0,23.79,54.58
2019-7-22 18:26:48,,4,5,5,864,234,26,2,0,0,0,23.79,54.59
2019-7-22 18:26:54,,5,6,6,948,260,34,2,0,0,0,23.76,54.56
2019-7-22 18:27:1,,4,5,5,855,228,32,2,0,0,0,23.77,54.58
2019-7-22 18:27:8,,4,6,6,834,227,36,6,0,0,0,23.76,54.58
2019-7-22 18:27:13,,4,5,5,801,219,34,4,0,0,0,23.76,54.59
2019-7-22 18:27:21,,4,6,6,753,212,32,6,0,0,0,23.76,54.56
2019-7-22 18:27:29,,4,6,6,807,221,30,4,0,0,0,23.75,54.56
2019-7-22 18:27:35,,4,6,6,846,238,30,2,0,0,0,23.76,54.54
2019-7-22 18:27:41,,4,6,6,819,232,30,2,0,0,0,23.76,54.56
2019-7-22 18:27:47,,4,5,5,822,225,32,0,0,0,0,23.79,54.56
2019-7-22 18:27:52,,3,5,5,819,220,32,0,0,0,0,23.75,54.56
2019-7-22 18:28:0,,3,5,6,771,206,36,4,2,0,0,23.77,54.54
2019-7-22 18:28:8,,3,4,5,705,185,28,4,2,0,0,23.79,54.54
2019-7-22 18:28:16,,3,6,7,729,200,35,10,2,0,0,23.76,54.54
2019-7-22 18:28:23,,3,5,6,642,180,31,10,2,0,0,23.77,54.54
2019-7-22 18:28:30,,4,6,6,750,208,39,6,0,0,0,23.77,54.54
2019-7-22 18:28:37,,3,6,6,678,190,39,8,0,0,0,23.75,54.52
2019-7-22 18:28:44,,3,5,5,711,192,38,4,0,0,0,23.76,54.52
2019-7-22 18:28:52,,4,6,6,789,223,40,6,0,0,0,23.76,54.50
2019-7-22 18:29:0,,3,5,5,675,195,28,2,0,0,0,23.75,54.52
2019-7-22 18:29:7,,3,5,5,705,197,28,4,0,0,0,23.75,54.52
2019-7-22 18:29:15,,3,4,4,705,188,24,2,0,0,0,23.76,54.54
2019-7-22 18:29:23,,3,4,4,726,193,24,2,0,0,0,23.75,54.52
2019-7-22 18:29:29,,3,5,5,789,211,22,2,0,0,0,23.75,54.49
2019-7-22 18:29:36,,4,5,5,792,216,18,0,0,0,0,23.76,54.52
2019-7-22 18:29:42,,4,5,5,777,221,22,0,0,0,0,23.76,54.50
2019-7-22 18:29:49,,5,5,5,843,245,30,0,0,0,0,23.76,54.47
2019-7-22 18:29:53,,5,5,5,846,245,32,0,0,0,0,23.77,54.47
2019-7-22 18:29:59,,5,6,6,900,267,38,2,0,0,0,23.75,54.47
2019-7-22 18:30:7,,5,6,6,876,258,38,2,0,0,0,23.79,54.49
2019-7-22 18:30:12,,4,6,6,804,234,30,2,0,0,0,23.77,54.47
2019-7-22 18:30:16,,4,6,6,771,225,36,2,0,0,0,23.77,54.47
2019-7-22 18:30:25,,4,6,6,795,228,38,2,0,0,0,23.76,54.43
2019-7-22 18:30:33,,4,6,6,816,233,34,2,0,0,0,23.75,54.45
2019-7-22 18:30:38,,5,7,7,894,255,42,2,0,0,0,23.76,54.43
2019-7-22 18:30:46,,4,6,6,855,247,38,0,0,0,0,23.76,54.43
2019-7-22 18:30:52,,4,6,6,804,234,41,0,0,0,0,23.76,54.43
2019-7-22 18:30:59,,3,5,5,696,203,39,0,0,0,0,23.75,54.43
2019-7-22 18:31:7,,3,5,5,636,192,44,0,0,0,0,23.73,54.43
2019-7-22 18:31:14,,3,5,5,765,217,35,0,0,0,0,23.76,54.43
2019-7-22 18:31:21,,4,6,6,822,242,41,4,0,0,0,23.73,54.43
2019-7-22 18:31:30,,4,6,6,831,247,30,4,0,0,0,23.72,54.47
2019-7-22 18:31:38,,3,5,5,648,200,30,4,0,0,0,23.72,54.43
2019-7-22 18:31:45,,3,4,4,723,212,34,0,0,0,0,23.75,54.43
2019-7-22 18:31:53,,4,6,6,822,234,49,0,0,0,0,23.76,54.45
2019-7-22 18:32:1,,4,6,6,795,233,49,0,0,0,0,23.76,54.43
2019-7-22 18:32:6,,4,6,6,828,242,49,0,0,0,0,23.72,54.45
2019-7-22 18:32:14,,4,6,6,825,238,47,0,0,0,0,23.75,54.45
2019-7-22 18:32:21,,3,5,5,762,215,36,0,0,0,0,23.73,54.47
2019-7-22 18:32:27,,3,4,7,804,222,38,6,2,2,0,23.72,54.45
2019-7-22 18:32:35,,4,5,8,813,217,32,8,2,2,0,23.73,54.43
2019-7-22 18:32:41,,3,5,7,738,197,28,8,2,2,0,23.71,54.45
2019-7-22 18:32:47,,4,5,8,816,220,28,10,4,2,0,23.73,54.45
2019-7-22 18:32:55,,4,5,6,813,226,30,4,2,0,0,23.72,54.49
2019-7-22 18:33:1,,4,5,6,840,223,28,4,2,0,0,23.71,54.45
2019-7-22 18:33:8,,5,6,7,909,251,30,6,2,0,0,23.71,54.50
2019-7-22 18:33:16,,4,6,6,864,242,30,6,0,0,0,23.71,54.50
2019-7-22 18:33:24,,4,6,6,846,245,24,6,0,0,0,23.70,54.47
2019-7-22 18:33:29,,4,6,6,825,243,24,4,0,0,0,23.70,54.47
2019-7-22 18:33:34,,4,5,5,846,239,28,2,0,0,0,23.70,54.47
2019-7-22 18:33:41,,4,4,4,744,208,28,0,0,0,0,23.72,54.47
2019-7-22 18:33:50,,3,4,4,825,230,30,0,0,0,0,23.72,54.47
2019-7-22 18:33:56,,4,5,5,792,227,32,0,0,0,0,23.72,54.45
2019-7-22 18:34:3,,4,5,5,714,211,30,0,0,0,0,23.73,54.45
2019-7-22 18:34:10,,4,6,6,804,229,32,0,0,0,0,23.73,54.45
2019-7-22 18:34:16,,4,6,6,816,235,32,0,0,0,0,23.73,54.43
2019-7-22 18:34:22,,4,5,5,798,227,24,0,0,0,0,23.72,54.45
2019-7-22 18:34:31,,4,5,5,750,218,22,0,0,0,0,23.76,54.45
2019-7-22 18:34:39,,4,4,4,735,209,14,0,0,0,0,23.72,54.43
2019-7-22 18:34:45,,4,4,4,750,213,14,0,0,0,0,23.73,54.41
2019-7-22 18:34:52,,3,4,4,717,197,18,2,0,0,0,23.71,54.43
2019-7-22 18:34:59,,3,4,5,693,186,24,6,0,0,0,23.72,54.47
2019-7-22 18:35:5,,3,5,5,687,185,22,6,0,0,0,23.70,54.47
2019-7-22 18:35:13,,3,5,5,711,196,31,4,0,0,0,23.72,54.47
2019-7-22 18:35:18,,4,5,6,735,210,27,4,0,0,0,23.72,54.45
2019-7-22 18:35:25,,4,6,6,843,242,29,2,0,0,0,23.71,54.45
2019-7-22 18:35:31,,4,6,6,861,241,33,4,0,0,0,23.73,54.43
2019-7-22 18:35:36,,4,7,7,825,228,28,6,0,0,0,23.72,54.41
2019-7-22 18:35:44,,3,6,7,768,208,28,8,0,0,0,23.73,54.40
2019-7-22 18:35:51,,3,5,6,714,191,26,6,0,0,0,23.72,54.40
2019-7-22 18:35:57,,3,6,6,729,212,26,6,0,0,0,23.73,54.43
2019-7-22 18:36:4,,3,6,6,738,215,30,4,0,0,0,23.72,54.41
2019-7-22 18:36:12,,4,6,6,858,239,30,4,0,0,0,23.72,54.40
2019-7-22 18:36:17,,4,7,7,852,242,38,8,0,0,0,23.73,54.38
2019-7-22 18:36:25,,3,7,7,804,226,38,8,0,0,0,23.72,54.38
2019-7-22 18:36:30,,3,6,6,804,228,30,6,0,0,0,23.71,54.40
2019-7-22 18:36:38,,4,7,7,798,242,45,8,0,0,0,23.71,54.41
2019-7-22 18:36:43,,3,6,6,711,206,37,4,0,0,0,23.71,54.40
2019-7-22 18:36:51,,3,6,7,744,208,41,6,2,2,0,23.72,54.38
2019-7-22 18:36:58,,3,6,7,858,234,49,8,2,2,0,23.76,54.36
2019-7-22 18:37:6,,3,6,7,900,240,38,8,2,2,0,23.72,54.36
2019-7-22 18:37:14,,3,5,7,834,243,32,6,2,2,0,23.72,54.36
2019-7-22 18:37:20,,3,5,5,834,240,32,4,0,0,0,23.72,54.38
2019-7-22 18:37:27,,3,3,3,786,219,16,0,0,0,0,23.71,54.38
2019-7-22 18:37:34,,3,4,4,858,235,20,0,0,0,0,23.72,54.38
2019-7-22 18:37:40,,3,4,4,930,241,20,0,0,0,0,23.70,54.38
2019-7-22 18:37:48,,2,3,3,873,224,18,0,0,0,0,23.70,54.40
2019-7-22 18:37:56,,4,5,5,924,232,24,0,0,0,0,23.70,54.40
2019-7-22 18:38:0,,3,5,5,792,198,26,0,0,0,0,23.71,54.40
2019-7-22 18:38:9,,3,5,5,702,187,28,0,0,0,0,23.70,54.40
2019-7-22 18:38:16,,3,5,5,744,201,34,2,0,0,0,23.70,54.40
2019-7-22 18:38:24,,3,5,5,693,192,34,2,0,0,0,23.71,54.41
2019-7-22 18:38:29,,3,4,4,633,177,20,2,0,0,0,23.70,54.40
2019-7-22 18:38:35,,3,4,4,660,181,28,2,0,0,0,23.71,54.38
2019-7-22 18:38:42,,3,4,4,666,185,26,0,0,0,0,23.72,54.38
2019-7-22 18:38:50,,4,5,5,696,195,26,2,0,0,0,23.70,54.38
2019-7-22 18:38:56,,3,5,5,810,228,37,2,0,0,0,23.70,54.38
2019-7-22 18:39:3,,5,6,6,843,230,33,2,0,0,0,23.70,54.34
2019-7-22 18:39:10,,3,4,4,780,215,33,2,0,0,0,23.71,54.34
2019-7-22 18:39:19,,4,4,6,762,206,24,4,2,0,0,23.72,54.34
2019-7-22 18:39:26,,4,5,8,801,211,35,6,4,2,0,23.71,54.33
2019-7-22 18:39:34,,3,4,8,834,226,45,6,4,2,0,23.72,54.34
2019-7-22 18:39:40,,2,3,7,753,196,39,6,4,2,0,23.70,54.29
2019-7-22 18:39:47,,2,3,5,720,196,30,2,2,2,0,23.71,54.34
2019-7-22 18:39:55,,3,4,4,681,182,26,2,0,0,0,23.71,54.31
2019-7-22 18:40:3,,3,5,5,732,206,30,2,0,0,0,23.70,54.31
2019-7-22 18:40:10,,3,5,5,768,223,30,2,0,0,0,23.70,54.31
2019-7-22 18:40:16,,3,5,5,774,223,22,2,0,0,0,23.72,54.29
2019-7-22 18:40:23,,4,5,5,795,231,22,0,0,0,0,23.72,54.29
2019-7-22 18:40:31,,4,5,5,786,226,24,2,0,0,0,23.70,54.29
2019-7-22 18:40:37,,4,5,5,753,211,28,2,0,0,0,23.72,54.29
2019-7-22 18:40:44,,4,5,5,720,203,30,2,0,0,0,23.71,54.29
2019-7-22 18:40:52,,4,6,6,819,238,38,2,0,0,0,23.70,54.31
2019-7-22 18:40:59,,4,6,6,903,258,42,2,0,0,0,23.70,54.31
2019-7-22 18:41:5,,4,6,6,924,255,36,2,0,0,0,23.70,54.31
2019-7-22 18:41:12,,5,7,7,945,270,46,2,0,0,0,23.70,54.31
2019-7-22 18:41:18,,5,7,7,972,281,46,4,0,0,0,23.70,54.29
2019-7-22 18:41:24,,5,7,7,960,269,44,2,0,0,0,23.72,54.31
2019-7-22 18:41:31,,5,7,7,915,266,52,4,0,0,0,23.70,54.29
2019-7-22 18:41:36,,4,6,7,840,242,44,6,0,0,0,23.71,54.29
2019-7-22 18:41:44,,4,5,6,795,219,45,4,0,0,0,23.70,54.29
2019-7-22 18:41:49,,4,6,8,834,231,45,8,2,2,0,23.71,54.31
2019-7-22 18:41:56,,4,6,8,837,235,41,6,2,2,0,23.70,54.27
2019-7-22 18:42:1,,4,6,7,837,232,43,4,2,2,0,23.70,54.27
2019-7-22 18:42:9,,4,5,7,744,210,40,4,2,2,0,23.71,54.25
2019-7-22 18:42:15,,4,6,6,777,232,53,2,0,0,0,23.72,54.27
2019-7-22 18:42:22,,4,7,7,825,241,51,2,0,0,0,23.72,54.24
2019-7-22 18:42:30,,4,7,7,870,245,45,2,0,0,0,23.70,54.25
2019-7-22 18:42:36,,5,7,7,1008,281,49,2,0,0,0,23.71,54.25
2019-7-22 18:42:42,,5,6,6,969,259,36,0,0,0,0,23.72,54.22
2019-7-22 18:42:49,,4,5,5,888,225,30,0,0,0,0,23.71,54.20
2019-7-22 18:42:56,,4,5,5,876,231,36,0,0,0,0,23.72,54.24
2019-7-22 18:43:4,,4,6,6,843,238,38,0,0,0,0,23.72,54.20
2019-7-22 18:43:10,,4,6,6,831,240,38,0,0,0,0,23.72,54.22
2019-7-22 18:43:17,,4,6,6,849,255,38,0,0,0,0,23.73,54.24
2019-7-22 18:43:25,,4,6,6,828,243,28,2,0,0,0,23.72,54.22
2019-7-22 18:43:32,,5,6,6,909,271,24,2,0,0,0,23.72,54.22
2019-7-22 18:43:39,,4,6,6,837,240,30,4,0,0,0,23.75,54.20
2019-7-22 18:43:45,,4,6,6,849,247,26,4,0,0,0,23.75,54.20
2019-7-22 18:43:50,,4,5,5,801,232,28,2,0,0,0,23.71,54.18
2019-7-22 18:43:58,,4,5,5,780,207,30,4,0,0,0,23.72,54.18
2019-7-22 18:44:3,,4,5,5,741,208,34,4,0,0,0,23.73,54.20
2019-7-22 18:44:10,,3,4,4,663,184,24,2,0,0,0,23.72,54.20
2019-7-22 18:44:16,,4,5,5,777,228,32,2,0,0,0,23.72,54.22
2019-7-22 18:44:24,,5,6,6,843,253,36,0,0,0,0,23.72,54.18
2019-7-22 18:44:30,,5,6,7,882,252,36,2,2,2,0,23.73,54.18
2019-7-22 18:44:37,,5,6,8,954,263,44,2,2,2,0,23.72,54.20
2019-7-22 18:44:45,,3,6,7,789,208,42,6,2,2,0,23.73,54.22
2019-7-22 18:44:51,,4,6,8,846,232,42,6,2,2,0,23.70,54.18
2019-7-22 18:44:57,,4,7,7,867,250,41,6,0,0,0,23.73,54.18
2019-7-22 18:45:3,,4,7,7,873,249,41,6,0,0,0,23.72,54.20
2019-7-22 18:45:10,,4,6,6,915,258,41,2,0,0,0,23.73,54.18
2019-7-22 18:45:17,,3,5,5,825,227,41,2,0,0,0,23.72,54.18
2019-7-22 18:45:24,,3,5,5,738,199,36,2,0,0,0,23.72,54.20
2019-7-22 18:45:30,,3,5,5,720,193,40,2,0,0,0,23.71,54.18
2019-7-22 18:45:36,,3,6,6,720,184,38,8,0,0,0,23.70,54.20
2019-7-22 18:45:44,,4,7,8,801,206,49,12,0,0,0,23.71,54.20
2019-7-22 18:45:51,,4,7,8,873,225,53,10,0,0,0,23.71,54.20
2019-7-22 18:45:57,,4,7,7,912,236,47,8,0,0,0,23.72,54.22
2019-7-22 18:46:5,,4,5,6,951,244,37,2,0,0,0,23.70,54.22
2019-7-22 18:46:13,,4,5,5,894,235,28,0,0,0,0,23.72,54.20
2019-7-22 18:46:21,,3,4,4,849,213,20,0,0,0,0,23.71,54.20
2019-7-22 18:46:28,,2,3,3,744,187,24,0,0,0,0,23.69,54.20
2019-7-22 18:46:35,,3,5,5,774,205,30,0,0,0,0,23.70,54.22
2019-7-22 18:46:41,,3,5,5,777,208,40,0,0,0,0,23.71,54.22
