pm2.5,Temp,RH,AP,Flag,Date,Time
250.76,24.3,48,750,0,16:31:19,4-Aug-19
247.83,24.3,48,750,0,16:31:20,4-Aug-19
243.7,24.3,48,750,0,16:31:21,4-Aug-19
246.01,24.3,48,750,0,16:31:22,4-Aug-19
244.89,24.3,48,750,0,16:31:23,4-Aug-19
244.26,24.3,48,750,0,16:31:24,4-Aug-19
242.68,24.3,48,750,0,16:31:25,4-Aug-19
242.68,24.3,48,750,0,16:31:26,4-Aug-19
242.28,24.3,48,750,0,16:31:27,4-Aug-19
242.73,24.3,48,750,0,16:31:28,4-Aug-19
237.13,24.3,48,750,0,16:31:29,4-Aug-19
241.95,24.3,48,750,0,16:31:30,4-Aug-19
243.23,24.3,48,750,0,16:31:31,4-Aug-19
244.33,24.3,48,750,0,16:31:32,4-Aug-19
243.55,24.3,48,750,0,16:31:33,4-Aug-19
248.14,24.3,48,750,0,16:31:34,4-Aug-19
244.62,24.3,48,750,0,16:31:35,4-Aug-19
245.39,24.3,48,750,0,16:31:36,4-Aug-19
248.24,24.3,48,752,0,16:31:37,4-Aug-19
246.59,24.3,48,752,0,16:31:38,4-Aug-19
251.31,24.3,48,752,0,16:31:39,4-Aug-19
252.1,24.3,48,752,0,16:31:40,4-Aug-19
250.72,24.3,48,752,0,16:31:41,4-Aug-19
253.56,24.3,48,752,0,16:31:42,4-Aug-19
254.61,24.3,48,750,0,16:31:43,4-Aug-19
256.01,24.3,48,750,0,16:31:44,4-Aug-19
253.81,24.3,48,750,0,16:31:45,4-Aug-19
254.14,24.3,48,750,0,16:31:46,4-Aug-19
261.83,24.3,48,750,0,16:31:47,4-Aug-19
259.54,24.3,48,750,0,16:31:48,4-Aug-19
267.72,24.3,48,752,0,16:31:49,4-Aug-19
274.84,24.3,48,752,0,16:31:50,4-Aug-19
277.7,24.3,48,752,0,16:31:51,4-Aug-19
277.7,24.3,48,752,0,16:31:52,4-Aug-19
272.47,24.3,48,752,0,16:31:53,4-Aug-19
272.02,24.3,48,752,0,16:31:54,4-Aug-19
270.88,24.3,48,750,0,16:31:55,4-Aug-19
266.53,24.3,48,750,0,16:31:56,4-Aug-19
266.31,24.3,48,750,0,16:31:57,4-Aug-19
266.65,24.3,48,750,0,16:31:58,4-Aug-19
274.75,24.3,48,750,0,16:31:59,4-Aug-19
269.98,24.3,48,750,0,16:32:00,4-Aug-19
270.21,24.3,48,750,0,16:32:01,4-Aug-19
268.79,24.3,48,750,0,16:32:02,4-Aug-19
264.58,24.3,48,750,0,16:32:03,4-Aug-19
266.56,24.3,48,750,0,16:32:04,4-Aug-19
263.09,24.3,48,750,0,16:32:05,4-Aug-19
266.99,24.3,48,750,0,16:32:06,4-Aug-19
266.36,24.3,48,750,0,16:32:07,4-Aug-19
265.19,24.3,48,750,0,16:32:08,4-Aug-19
269.92,24.3,48,750,0,16:32:09,4-Aug-19
270.4,24.3,48,750,0,16:32:10,4-Aug-19
270.32,24.3,48,750,0,16:32:11,4-Aug-19
273.87,24.3,48,750,0,16:32:12,4-Aug-19
268.15,24.3,48,750,0,16:32:13,4-Aug-19
269.24,24.3,48,750,0,16:32:14,4-Aug-19
268.38,24.3,48,750,0,16:32:15,4-Aug-19
269.96,24.3,48,750,0,16:32:16,4-Aug-19
264.54,24.3,48,750,0,16:32:17,4-Aug-19
264.54,24.3,48,750,0,16:32:18,4-Aug-19
264.99,24.3,48,750,0,16:32:19,4-Aug-19
259.2,24.3,48,750,0,16:32:20,4-Aug-19
257.57,24.3,48,750,0,16:32:21,4-Aug-19
254.04,24.3,48,750,0,16:32:22,4-Aug-19
255.7,24.3,48,750,0,16:32:23,4-Aug-19
252.47,24.3,48,750,0,16:32:24,4-Aug-19
253.97,24.3,48,750,0,16:32:25,4-Aug-19
250.13,24.3,48,750,0,16:32:26,4-Aug-19
249.87,24.3,48,750,0,16:32:27,4-Aug-19
256.67,24.3,48,750,0,16:32:28,4-Aug-19
260.45,24.3,48,750,0,16:32:29,4-Aug-19
263.35,24.3,48,750,0,16:32:30,4-Aug-19
256.42,24.3,48,750,0,16:32:31,4-Aug-19
251.69,24.3,48,750,0,16:32:32,4-Aug-19
251.37,24.3,48,750,0,16:32:33,4-Aug-19
246.96,24.3,48,750,0,16:32:34,4-Aug-19
240.19,24.3,48,750,0,16:32:35,4-Aug-19
237.94,24.3,48,750,0,16:32:36,4-Aug-19
242.32,24.3,48,750,0,16:32:37,4-Aug-19
240.97,24.3,48,750,0,16:32:38,4-Aug-19
240.39,24.3,48,750,0,16:32:39,4-Aug-19
242.73,24.3,48,750,0,16:32:40,4-Aug-19
242.51,24.3,48,750,0,16:32:41,4-Aug-19
244.11,24.3,48,750,0,16:32:42,4-Aug-19
242.29,24.3,48,750,0,16:32:43,4-Aug-19
242.29,24.3,48,750,0,16:32:44,4-Aug-19
242.8,24.3,48,750,0,16:32:45,4-Aug-19
248.1,24.3,48,750,0,16:32:46,4-Aug-19
253.24,24.3,48,750,0,16:32:47,4-Aug-19
259.51,24.3,48,750,0,16:32:48,4-Aug-19
260.26,24.3,48,750,0,16:32:49,4-Aug-19
266.13,24.3,48,750,0,16:32:50,4-Aug-19
264.48,24.3,48,750,0,16:32:51,4-Aug-19
265.65,24.3,48,750,0,16:32:52,4-Aug-19
261.46,24.3,48,750,0,16:32:53,4-Aug-19
265.75,24.3,48,750,0,16:32:54,4-Aug-19
262.31,24.3,48,750,0,16:32:55,4-Aug-19
260.31,24.3,48,750,0,16:32:56,4-Aug-19
258.55,24.3,48,750,0,16:32:57,4-Aug-19
258.49,24.3,48,750,0,16:32:58,4-Aug-19
253.44,24.3,48,750,0,16:32:59,4-Aug-19
253.29,24.3,48,750,0,16:33:00,4-Aug-19
247.84,24.3,48,750,0,16:33:01,4-Aug-19
255.31,24.3,48,750,0,16:33:02,4-Aug-19
258.47,24.3,48,750,0,16:33:03,4-Aug-19
255.96,24.3,48,750,0,16:33:04,4-Aug-19
256.7,24.3,48,750,0,16:33:05,4-Aug-19
248.76,24.3,48,750,0,16:33:06,4-Aug-19
254.35,24.3,48,750,0,16:33:07,4-Aug-19
256.15,24.3,48,750,0,16:33:08,4-Aug-19
258.91,24.3,48,750,0,16:33:09,4-Aug-19
258.91,24.3,48,750,0,16:33:10,4-Aug-19
257.45,24.3,48,750,0,16:33:11,4-Aug-19
255.95,24.3,48,750,0,16:33:12,4-Aug-19
251.51,24.3,48,750,0,16:33:13,4-Aug-19
251.64,24.3,48,750,0,16:33:14,4-Aug-19
249.34,24.3,48,750,0,16:33:15,4-Aug-19
249.99,24.3,48,750,0,16:33:16,4-Aug-19
246.92,24.3,48,750,0,16:33:17,4-Aug-19
247.07,24.3,48,750,0,16:33:18,4-Aug-19
246.63,24.3,48,750,0,16:33:19,4-Aug-19
245.57,24.3,48,750,0,16:33:20,4-Aug-19
247.02,24.3,48,750,0,16:33:21,4-Aug-19
244.94,24.3,48,750,0,16:33:22,4-Aug-19
245.39,24.3,48,750,0,16:33:23,4-Aug-19
242.16,24.3,48,750,0,16:33:24,4-Aug-19
241.05,24.3,48,750,0,16:33:25,4-Aug-19
245.64,24.3,48,750,0,16:33:26,4-Aug-19
245.81,24.3,48,750,0,16:33:27,4-Aug-19
245.28,24.3,48,750,0,16:33:28,4-Aug-19
243.37,24.3,48,750,0,16:33:29,4-Aug-19
244.46,24.3,48,750,0,16:33:30,4-Aug-19
246.43,24.3,48,750,0,16:33:31,4-Aug-19
246.2,24.3,48,750,0,16:33:32,4-Aug-19
243.55,24.3,48,750,0,16:33:33,4-Aug-19
239.23,24.3,48,750,0,16:33:34,4-Aug-19
245.53,24.3,48,750,0,16:33:35,4-Aug-19
245.53,24.3,48,750,0,16:33:36,4-Aug-19
244.27,24.3,48,750,0,16:33:37,4-Aug-19
244.53,24.3,48,750,0,16:33:38,4-Aug-19
250.97,24.3,48,750,0,16:33:39,4-Aug-19
255.01,24.3,48,750,0,16:33:40,4-Aug-19
251.48,24.3,48,750,0,16:33:41,4-Aug-19
248.54,24.3,48,750,0,16:33:42,4-Aug-19
251.22,24.3,48,750,0,16:33:43,4-Aug-19
248.03,24.3,48,750,0,16:33:44,4-Aug-19
244,24.3,48,750,0,16:33:45,4-Aug-19
245.51,24.3,48,750,0,16:33:46,4-Aug-19
249.1,24.3,48,750,0,16:33:47,4-Aug-19
250.78,24.3,48,750,0,16:33:48,4-Aug-19
250.02,24.3,48,750,0,16:33:49,4-Aug-19
248.96,24.3,48,750,0,16:33:50,4-Aug-19
245.44,24.3,48,750,0,16:33:51,4-Aug-19
244.41,24.3,48,750,0,16:33:52,4-Aug-19
246.48,24.3,48,750,0,16:33:53,4-Aug-19
246.76,24.3,48,750,0,16:33:54,4-Aug-19
250.39,24.3,48,750,0,16:33:55,4-Aug-19
252.58,24.3,48,750,0,16:33:56,4-Aug-19
255.02,24.3,48,750,0,16:33:57,4-Aug-19
257.12,24.3,48,750,0,16:33:58,4-Aug-19
251.96,24.3,48,750,0,16:33:59,4-Aug-19
254.65,24.3,48,750,0,16:34:00,4-Aug-19
255.82,24.3,48,752,0,16:34:01,4-Aug-19
255.82,24.3,48,752,0,16:34:02,4-Aug-19
255.74,24.3,48,752,0,16:34:03,4-Aug-19
257.54,24.3,48,752,0,16:34:04,4-Aug-19
252.89,24.3,48,752,0,16:34:05,4-Aug-19
245.53,24.3,48,752,0,16:34:06,4-Aug-19
244.33,24.3,48,752,0,16:34:07,4-Aug-19
250.38,24.3,48,752,0,16:34:08,4-Aug-19
258.15,24.3,48,752,0,16:34:09,4-Aug-19
263.29,24.3,48,752,0,16:34:10,4-Aug-19
266.12,24.3,48,752,0,16:34:11,4-Aug-19
261.41,24.3,48,752,0,16:34:12,4-Aug-19
261.7,24.3,48,752,0,16:34:13,4-Aug-19
255,24.3,48,752,0,16:34:14,4-Aug-19
262.85,24.3,48,752,0,16:34:15,4-Aug-19
268.37,24.3,48,752,0,16:34:16,4-Aug-19
268.12,24.3,48,752,0,16:34:17,4-Aug-19
268.25,24.3,48,752,0,16:34:18,4-Aug-19
267.84,24.3,48,750,0,16:34:19,4-Aug-19
271.9,24.3,48,750,0,16:34:20,4-Aug-19
271.75,24.3,48,750,0,16:34:21,4-Aug-19
274.9,24.3,48,750,0,16:34:22,4-Aug-19
272.72,24.3,48,750,0,16:34:23,4-Aug-19
267.38,24.3,48,750,0,16:34:24,4-Aug-19
267.38,24.3,48,750,0,16:34:25,4-Aug-19
273.18,24.3,48,750,0,16:34:26,4-Aug-19
267.44,24.3,48,750,0,16:34:27,4-Aug-19
268.32,24.3,48,750,0,16:34:28,4-Aug-19
269.42,24.3,48,750,0,16:34:29,4-Aug-19
269.89,24.3,48,750,0,16:34:30,4-Aug-19
271,24.3,48,750,0,16:34:31,4-Aug-19
278.76,24.3,48,750,0,16:34:32,4-Aug-19
282.68,24.3,48,750,0,16:34:33,4-Aug-19
286.71,24.3,48,750,0,16:34:34,4-Aug-19
285.2,24.3,48,750,0,16:34:35,4-Aug-19
280.7,24.3,48,750,0,16:34:36,4-Aug-19
269.22,24.3,48,750,0,16:34:37,4-Aug-19
266.11,24.3,48,750,0,16:34:38,4-Aug-19
264.19,24.3,48,750,0,16:34:39,4-Aug-19
260.6,24.3,48,750,0,16:34:40,4-Aug-19
261.01,24.3,48,750,0,16:34:41,4-Aug-19
266.68,24.3,48,750,0,16:34:42,4-Aug-19
260.75,24.3,48,750,0,16:34:43,4-Aug-19
262.03,24.3,48,750,0,16:34:44,4-Aug-19
258.1,24.3,48,750,0,16:34:45,4-Aug-19
262.64,24.3,48,750,0,16:34:46,4-Aug-19
255.38,24.3,48,750,0,16:34:47,4-Aug-19
255.38,24.3,48,750,0,16:34:48,4-Aug-19
255.54,24.3,48,750,0,16:34:49,4-Aug-19
251.77,24.3,48,750,0,16:34:50,4-Aug-19
252.56,24.3,48,750,0,16:34:51,4-Aug-19
250.26,24.3,48,750,0,16:34:52,4-Aug-19
253.65,24.3,48,750,0,16:34:53,4-Aug-19
253.36,24.3,48,750,0,16:34:54,4-Aug-19
255.97,24.3,48,750,0,16:34:55,4-Aug-19
256.26,24.3,48,750,0,16:34:56,4-Aug-19
248.3,24.3,48,750,0,16:34:57,4-Aug-19
249.49,24.3,48,750,0,16:34:58,4-Aug-19
250.39,24.3,48,750,0,16:34:59,4-Aug-19
248.08,24.3,48,750,0,16:35:00,4-Aug-19
248.59,24.3,48,750,0,16:35:01,4-Aug-19
242.23,24.3,48,750,0,16:35:02,4-Aug-19
252.83,24.3,48,750,0,16:35:03,4-Aug-19
254.74,24.3,48,750,0,16:35:04,4-Aug-19
254.26,24.3,48,750,0,16:35:05,4-Aug-19
252.65,24.3,48,750,0,16:35:06,4-Aug-19
253.81,24.3,48,750,0,16:35:07,4-Aug-19
257.17,24.3,48,750,0,16:35:08,4-Aug-19
262.93,24.3,48,750,0,16:35:09,4-Aug-19
260.2,24.3,48,750,0,16:35:10,4-Aug-19
258.97,24.3,48,750,0,16:35:11,4-Aug-19
260.21,24.3,48,750,0,16:35:12,4-Aug-19
267.34,24.3,48,750,0,16:35:13,4-Aug-19
267.34,24.3,48,750,0,16:35:14,4-Aug-19
269.32,24.3,48,750,0,16:35:15,4-Aug-19
266,24.3,48,750,0,16:35:16,4-Aug-19
268.54,24.3,48,750,0,16:35:17,4-Aug-19
279.3,24.3,48,750,0,16:35:18,4-Aug-19
271.4,24.3,48,750,0,16:35:19,4-Aug-19
271.49,24.3,48,750,0,16:35:20,4-Aug-19
273.94,24.3,48,750,0,16:35:21,4-Aug-19
269.75,24.3,48,750,0,16:35:22,4-Aug-19
274.69,24.3,48,750,0,16:35:23,4-Aug-19
269.8,24.3,48,750,0,16:35:24,4-Aug-19
277.47,24.3,48,750,0,16:35:25,4-Aug-19
270.09,24.3,48,750,0,16:35:26,4-Aug-19
270.19,24.3,48,750,0,16:35:27,4-Aug-19
267.83,24.3,48,750,0,16:35:28,4-Aug-19
271.06,24.3,48,750,0,16:35:29,4-Aug-19
267.7,24.3,48,750,0,16:35:30,4-Aug-19
265.39,24.3,48,750,0,16:35:31,4-Aug-19
265.58,24.3,48,750,0,16:35:32,4-Aug-19
264.95,24.3,48,750,0,16:35:33,4-Aug-19
265.48,24.3,48,750,0,16:35:34,4-Aug-19
268.62,24.3,48,750,0,16:35:35,4-Aug-19
272.62,24.3,48,750,0,16:35:36,4-Aug-19
267.13,24.3,48,750,0,16:35:37,4-Aug-19
272.23,24.3,48,750,0,16:35:38,4-Aug-19
276.25,24.3,48,750,0,16:35:39,4-Aug-19
276.25,24.3,48,750,0,16:35:40,4-Aug-19
279.49,24.3,48,750,0,16:35:41,4-Aug-19
272.94,24.3,48,750,0,16:35:42,4-Aug-19
274.17,24.3,48,750,0,16:35:43,4-Aug-19
280.11,24.3,48,750,0,16:35:44,4-Aug-19
272.63,24.3,48,750,0,16:35:45,4-Aug-19
273.51,24.3,48,750,0,16:35:46,4-Aug-19
275.12,24.3,48,750,0,16:35:47,4-Aug-19
275.43,24.3,48,750,0,16:35:48,4-Aug-19
279.56,24.3,48,750,0,16:35:49,4-Aug-19
274.05,24.3,48,750,0,16:35:50,4-Aug-19
269.17,24.3,48,750,0,16:35:51,4-Aug-19
267.96,24.3,48,750,0,16:35:52,4-Aug-19
260.48,24.3,48,750,0,16:35:53,4-Aug-19
263.15,24.3,48,750,0,16:35:54,4-Aug-19
258.35,24.3,48,750,0,16:35:55,4-Aug-19
259.95,24.3,48,750,0,16:35:56,4-Aug-19
255.19,24.3,48,750,0,16:35:57,4-Aug-19
256.77,24.3,48,750,0,16:35:58,4-Aug-19
257.52,24.3,48,750,0,16:35:59,4-Aug-19
254.99,24.3,48,750,0,16:36:00,4-Aug-19
252.94,24.3,48,750,0,16:36:01,4-Aug-19
249.21,24.3,48,750,0,16:36:02,4-Aug-19
253.67,24.3,48,750,0,16:36:03,4-Aug-19
253.18,24.3,48,750,0,16:36:04,4-Aug-19
253.86,24.3,48,750,0,16:36:05,4-Aug-19
253.86,24.3,48,750,0,16:36:06,4-Aug-19
250.67,24.3,48,750,0,16:36:07,4-Aug-19
254.82,24.3,48,750,0,16:36:08,4-Aug-19
254.96,24.3,48,750,0,16:36:09,4-Aug-19
254.28,24.3,48,750,0,16:36:10,4-Aug-19
259.36,24.3,48,750,0,16:36:11,4-Aug-19
262.94,24.3,48,750,0,16:36:12,4-Aug-19
263.59,24.3,48,750,0,16:36:13,4-Aug-19
257.18,24.3,48,750,0,16:36:14,4-Aug-19
254.6,24.3,48,750,0,16:36:15,4-Aug-19
254.85,24.3,48,750,0,16:36:16,4-Aug-19
252.8,24.3,48,750,0,16:36:17,4-Aug-19
247.26,24.3,48,750,0,16:36:18,4-Aug-19
249.94,24.3,48,750,0,16:36:19,4-Aug-19
252.83,24.3,48,750,0,16:36:20,4-Aug-19
248.96,24.3,48,750,0,16:36:21,4-Aug-19
250.76,24.3,48,750,0,16:36:22,4-Aug-19
252.48,24.3,48,750,0,16:36:23,4-Aug-19
253.26,24.3,48,750,0,16:36:24,4-Aug-19
249.09,24.3,48,750,0,16:36:25,4-Aug-19
247.07,24.3,48,750,0,16:36:26,4-Aug-19
250.08,24.3,48,750,0,16:36:27,4-Aug-19
255.61,24.3,48,750,0,16:36:28,4-Aug-19
252.42,24.3,48,750,0,16:36:29,4-Aug-19
254.25,24.3,48,750,0,16:36:30,4-Aug-19
255.25,24.3,48,750,0,16:36:31,4-Aug-19
255.25,24.3,48,750,0,16:36:32,4-Aug-19
256.2,24.3,48,750,0,16:36:33,4-Aug-19
250.95,24.3,48,750,0,16:36:34,4-Aug-19
252.23,24.3,48,750,0,16:36:35,4-Aug-19
258.46,24.3,48,750,0,16:36:36,4-Aug-19
261.52,24.3,48,750,0,16:36:37,4-Aug-19
258.45,24.3,48,750,0,16:36:38,4-Aug-19
251.42,24.3,48,750,0,16:36:39,4-Aug-19
254.84,24.3,48,750,0,16:36:40,4-Aug-19
255.49,24.3,48,750,0,16:36:41,4-Aug-19
257.36,24.3,48,750,0,16:36:42,4-Aug-19
256.23,24.3,48,750,0,16:36:43,4-Aug-19
253.98,24.3,48,750,0,16:36:44,4-Aug-19
253.67,24.3,48,750,0,16:36:45,4-Aug-19
253.72,24.3,48,750,0,16:36:46,4-Aug-19
254.01,24.3,48,750,0,16:36:47,4-Aug-19
257.4,24.3,48,750,0,16:36:48,4-Aug-19
252.46,24.3,48,750,0,16:36:49,4-Aug-19
247.28,24.3,48,750,0,16:36:50,4-Aug-19
243.67,24.3,48,750,0,16:36:51,4-Aug-19
242.95,24.3,48,750,0,16:36:52,4-Aug-19
248.87,24.3,48,750,0,16:36:53,4-Aug-19
239.52,24.3,48,750,0,16:36:54,4-Aug-19
243.39,24.3,48,750,0,16:36:55,4-Aug-19
246.65,24.3,48,750,0,16:36:56,4-Aug-19
255.7,24.3,48,750,0,16:36:57,4-Aug-19
255.7,24.3,48,750,0,16:36:58,4-Aug-19
250.92,24.3,48,750,0,16:36:59,4-Aug-19
254.72,24.3,48,750,0,16:37:00,4-Aug-19
259.75,24.3,48,750,0,16:37:01,4-Aug-19
257.41,24.3,48,750,0,16:37:02,4-Aug-19
252.95,24.3,48,750,0,16:37:03,4-Aug-19
249.87,24.3,48,750,0,16:37:04,4-Aug-19
244.47,24.3,48,750,0,16:37:05,4-Aug-19
247.05,24.3,48,750,0,16:37:06,4-Aug-19
239.75,24.3,48,750,0,16:37:07,4-Aug-19
232.04,24.3,48,750,0,16:37:08,4-Aug-19
231.08,24.3,48,750,0,16:37:09,4-Aug-19
234.04,24.3,48,750,0,16:37:10,4-Aug-19
227.62,24.3,48,750,0,16:37:11,4-Aug-19
234.52,24.3,48,750,0,16:37:12,4-Aug-19
238.86,24.3,48,750,0,16:37:13,4-Aug-19
239.05,24.3,48,750,0,16:37:14,4-Aug-19
238.32,24.3,48,750,0,16:37:15,4-Aug-19
238.58,24.3,48,750,0,16:37:16,4-Aug-19
236.92,24.3,48,750,0,16:37:17,4-Aug-19
243.07,24.3,48,750,0,16:37:18,4-Aug-19
245.15,24.3,48,750,0,16:37:19,4-Aug-19
244.73,24.3,48,750,0,16:37:20,4-Aug-19
245.16,24.3,48,750,0,16:37:21,4-Aug-19
246.83,24.3,48,750,0,16:37:22,4-Aug-19
239.91,24.3,48,750,0,16:37:23,4-Aug-19
239.91,24.3,48,750,0,16:37:24,4-Aug-19
237.26,24.3,48,750,0,16:37:25,4-Aug-19
242.65,24.3,48,750,0,16:37:26,4-Aug-19
246.89,24.3,48,750,0,16:37:27,4-Aug-19
247.1,24.3,48,750,0,16:37:28,4-Aug-19
242.99,24.3,48,750,0,16:37:29,4-Aug-19
252.37,24.3,48,750,0,16:37:30,4-Aug-19
255.58,24.3,48,750,0,16:37:31,4-Aug-19
254.95,24.3,48,750,0,16:37:32,4-Aug-19
256.25,24.3,48,750,0,16:37:33,4-Aug-19
264.63,24.3,48,750,0,16:37:34,4-Aug-19
264.57,24.3,48,750,0,16:37:35,4-Aug-19
266.14,24.3,48,750,0,16:37:36,4-Aug-19
263.08,24.3,48,750,0,16:37:37,4-Aug-19
266.35,24.3,48,750,0,16:37:38,4-Aug-19
263.52,24.3,48,750,0,16:37:39,4-Aug-19
263.94,24.3,48,750,0,16:37:40,4-Aug-19
259.42,24.3,48,750,0,16:37:41,4-Aug-19
252.35,24.3,48,750,0,16:37:42,4-Aug-19
252.62,24.3,48,750,0,16:37:43,4-Aug-19
252.03,24.3,48,750,0,16:37:44,4-Aug-19
251.37,24.3,48,750,0,16:37:45,4-Aug-19
247.56,24.3,48,750,0,16:37:46,4-Aug-19
251.44,24.3,48,750,0,16:37:47,4-Aug-19
252.84,24.3,48,750,0,16:37:48,4-Aug-19
242.51,24.3,48,750,0,16:37:49,4-Aug-19
242.51,24.3,48,750,0,16:37:50,4-Aug-19
249.17,24.3,48,750,0,16:37:51,4-Aug-19
253.55,24.3,48,750,0,16:37:52,4-Aug-19
250.29,24.3,48,750,0,16:37:53,4-Aug-19
249.42,24.3,48,750,0,16:37:54,4-Aug-19
256.02,24.3,48,750,0,16:37:55,4-Aug-19
255.31,24.3,48,750,0,16:37:56,4-Aug-19
251.25,24.3,48,750,0,16:37:57,4-Aug-19
251.34,24.3,48,750,0,16:37:58,4-Aug-19
250.74,24.3,48,750,0,16:37:59,4-Aug-19
252.18,24.3,48,750,0,16:38:00,4-Aug-19
252.82,24.3,48,750,0,16:38:01,4-Aug-19
259.21,24.3,48,750,0,16:38:02,4-Aug-19
260.14,24.3,48,750,0,16:38:03,4-Aug-19
261.58,24.3,48,750,0,16:38:04,4-Aug-19
268.26,24.3,48,750,0,16:38:05,4-Aug-19
270.75,24.3,48,750,0,16:38:06,4-Aug-19
262.4,24.3,48,750,0,16:38:07,4-Aug-19
263.25,24.3,48,750,0,16:38:08,4-Aug-19
259.19,24.3,48,750,0,16:38:09,4-Aug-19
258.07,24.3,48,750,0,16:38:10,4-Aug-19
253.37,24.3,48,750,0,16:38:11,4-Aug-19
250.96,24.3,48,750,0,16:38:12,4-Aug-19
250.96,24.2,48,750,0,16:38:13,4-Aug-19
248.16,24.2,48,750,0,16:38:14,4-Aug-19
247.16,24.2,48,750,0,16:38:15,4-Aug-19
243.81,24.2,48,750,0,16:38:16,4-Aug-19
242.84,24.2,48,750,0,16:38:17,4-Aug-19
240.15,24.2,48,750,0,16:38:18,4-Aug-19
233.41,24.2,48,750,0,16:38:19,4-Aug-19
235.18,24.2,48,750,0,16:38:20,4-Aug-19
236.72,24.2,48,750,0,16:38:21,4-Aug-19
235.96,24.2,48,750,0,16:38:22,4-Aug-19
238.88,24.2,48,750,0,16:38:23,4-Aug-19
239.6,24.2,48,750,0,16:38:24,4-Aug-19
239.86,24.2,48,750,0,16:38:25,4-Aug-19
244.35,24.2,48,750,0,16:38:26,4-Aug-19
247.69,24.2,48,750,0,16:38:27,4-Aug-19
254.6,24.2,48,750,0,16:38:28,4-Aug-19
255.07,24.2,48,750,0,16:38:29,4-Aug-19
259.56,24.2,48,750,0,16:38:30,4-Aug-19
255.79,24.2,48,750,0,16:38:31,4-Aug-19
257.77,24.2,48,750,0,16:38:32,4-Aug-19
252.18,24.2,48,750,0,16:38:33,4-Aug-19
262.3,24.2,48,750,0,16:38:34,4-Aug-19
265.6,24.2,48,750,0,16:38:35,4-Aug-19
265.6,24.2,48,750,0,16:38:36,4-Aug-19
262.48,24.2,48,750,0,16:38:37,4-Aug-19
257.16,24.2,48,750,0,16:38:38,4-Aug-19
249.75,24.2,48,750,0,16:38:39,4-Aug-19
246.63,24.2,48,750,0,16:38:40,4-Aug-19
244.29,24.2,48,750,0,16:38:41,4-Aug-19
246.8,24.2,48,750,0,16:38:42,4-Aug-19
246.18,24.2,48,750,0,16:38:43,4-Aug-19
255.99,24.2,48,750,0,16:38:44,4-Aug-19
260.36,24.2,48,750,0,16:38:45,4-Aug-19
251.56,24.2,48,750,0,16:38:46,4-Aug-19
248.32,24.2,48,750,0,16:38:47,4-Aug-19
250.13,24.2,48,750,0,16:38:48,4-Aug-19
249.51,24.2,48,750,0,16:38:49,4-Aug-19
249.7,24.2,48,750,0,16:38:50,4-Aug-19
253.77,24.2,48,750,0,16:38:51,4-Aug-19
260.3,24.2,48,750,0,16:38:52,4-Aug-19
264.03,24.2,48,750,0,16:38:53,4-Aug-19
259.65,24.2,48,750,0,16:38:54,4-Aug-19
264.89,24.2,48,750,0,16:38:55,4-Aug-19
261.83,24.2,48,750,0,16:38:56,4-Aug-19
266.78,24.2,48,750,0,16:38:57,4-Aug-19
267.61,24.2,48,750,0,16:38:58,4-Aug-19
264.72,24.2,48,750,0,16:38:59,4-Aug-19
273.46,24.2,48,750,0,16:39:00,4-Aug-19
279.83,24.2,48,750,0,16:39:01,4-Aug-19
279.83,24.2,48,750,0,16:39:02,4-Aug-19
272.37,24.2,48,750,0,16:39:03,4-Aug-19
269.98,24.2,48,750,0,16:39:04,4-Aug-19
268.74,24.2,48,750,0,16:39:05,4-Aug-19
272.34,24.2,48,750,0,16:39:06,4-Aug-19
275.87,24.2,48,750,0,16:39:07,4-Aug-19
275.45,24.2,48,750,0,16:39:08,4-Aug-19
274.33,24.2,48,750,0,16:39:09,4-Aug-19
269.95,24.2,48,750,0,16:39:10,4-Aug-19
266.46,24.2,48,750,0,16:39:11,4-Aug-19
261.24,24.2,48,750,0,16:39:12,4-Aug-19
255.4,24.2,48,750,0,16:39:13,4-Aug-19
250.02,24.2,48,750,0,16:39:14,4-Aug-19
248.74,24.2,48,750,0,16:39:15,4-Aug-19
252.13,24.2,48,750,0,16:39:16,4-Aug-19
260.43,24.2,48,750,0,16:39:17,4-Aug-19
256.08,24.2,48,750,0,16:39:18,4-Aug-19
254.85,24.2,48,750,0,16:39:19,4-Aug-19
256.32,24.2,48,750,0,16:39:20,4-Aug-19
263.22,24.2,48,750,0,16:39:21,4-Aug-19
264.08,24.2,48,750,0,16:39:22,4-Aug-19
269.9,24.2,48,750,0,16:39:23,4-Aug-19
268.79,24.2,48,750,0,16:39:24,4-Aug-19
274.09,24.2,48,750,0,16:39:25,4-Aug-19
279.98,24.2,48,750,0,16:39:26,4-Aug-19
270.93,24.2,48,750,0,16:39:27,4-Aug-19
270.93,24.2,48,750,0,16:39:28,4-Aug-19
269.85,24.2,48,750,0,16:39:29,4-Aug-19
270.48,24.2,48,750,0,16:39:30,4-Aug-19
274.04,24.2,48,750,0,16:39:31,4-Aug-19
276.34,24.2,48,750,0,16:39:32,4-Aug-19
276.83,24.2,48,750,0,16:39:33,4-Aug-19
275.99,24.2,48,750,0,16:39:34,4-Aug-19
274.56,24.2,48,750,0,16:39:35,4-Aug-19
267.27,24.2,48,750,0,16:39:36,4-Aug-19
262.76,24.2,48,750,0,16:39:37,4-Aug-19
